Hip,,,,,,,,,,Neck,,,,,,,,,,Head,,,,,,,,,,RShoulder,,,,,,,,,,RForearm,,,,,,,,,,LShoulder,,,,,,,,,,LForearm,,,,,,,,,,RThigh,,,,,,,,,,RShin,,,,,,,,,,LThigh,,,,,,,,,,LShin
x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,
-0.179517,0.89489,0.995356,-0.00648424,-0.000414848,-0.000132322,0.012821,-0.00847578,-0.000107288,,-0.221778,1.42033,0.965694,-0.00238985,0.000793934,-0.00441849,0.069657,0.0143766,-0.29279,,-0.183391,1.55171,0.997059,-0.00294372,0.00128388,-0.00580788,0.104579,0.0433445,-0.45737,,-0.27646,1.42075,1.12793,-0.00846773,0.00440598,-0.00647306,0.115925,0.209212,-0.277877,,-0.00432643,1.30777,1.06828,-0.0063774,-0.000275374,0.0120163,0.0396431,-0.0345469,-0.152779,,-0.112614,1.42216,0.832224,0.00263102,-0.00199199,-0.000305772,0.0309527,-0.173163,-0.327122,,0.0143195,1.14989,0.843934,0.00273071,-0.0013268,0.0137866,0.00159591,-0.172949,-0.0442028,,-0.276414,0.930555,1.03277,-0.00826299,-0.000552535,-0.00462055,0.023979,-0.00718832,0.0272512,,-0.309535,0.493028,1.03854,-0.00406802,-0.000813603,-0.000472069,0.0456512,-0.00928044,-0.00815392,,-0.0951341,0.944242,0.945307,-0.00376493,-7.51019E-05,0.00479937,-8.04663E-05,-0.00911951,-0.0222087,,-0.0661017,0.506475,0.954294,7.42078E-05,0.000128746,0.00230312,0.0341848,-0.00579357,0.0283241,,
-0.179733,0.894876,0.995352,-0.00605732,-0.000697374,-0.000135899,-0.0285387,-0.00525713,0.00933409,,-0.221858,1.42035,0.965547,-6.79493E-05,0.00127316,-0.0141782,-0.0162005,-0.0242472,0.373471,,-0.183489,1.55175,0.996866,0.000542253,0.0027287,-0.0210518,-0.0159591,-0.0660896,0.549531,,-0.276743,1.42089,1.12772,-0.00460357,0.0113761,-0.0157356,-0.0293434,-0.234318,0.369287,,-0.00453901,1.30776,1.06868,-0.00505596,-0.00142694,0.0069201,0.0147522,-0.00236034,0.130248,,-0.112527,1.42209,0.832214,0.00366278,-0.0077641,-0.0112081,-0.00525713,0.147629,0.384843,,0.0144105,1.14984,0.844393,0.00278391,-0.00708818,0.0123131,0.0086166,0.138187,0.0213504,,-0.276689,0.930537,1.03262,-0.00746459,-0.000792146,-0.00371218,-0.00944138,0.00836849,0.0457048,,-0.30967,0.493001,1.03853,-0.00254542,-0.00112206,-0.000743866,0.00799298,0.00718832,0.0472069,,-0.0952596,0.944239,0.945467,-0.00376783,-0.000379086,0.00406086,-0.0408098,-0.0171661,-0.0229597,,-0.0660993,0.506479,0.954371,0.0012137,-6.25849E-05,0.00324547,0.0183597,-0.0116944,0.0484943,,
-0.179935,0.894853,0.995347,-0.00700861,-0.000870824,0.00017345,0.00633001,-0.000429153,0.0332594,,-0.22186,1.42039,0.965074,-0.000607967,0.000464916,-0.00172913,0.0719637,0.005579,-0.10879,,-0.183471,1.55184,0.996164,1.07288E-05,0.000522137,-0.00273407,0.0995904,0.0120163,-0.171018,,-0.276896,1.42127,1.12719,-0.00558168,0.00356197,-0.0034225,0.082022,0.0909805,-0.106001,,-0.00470755,1.30771,1.06891,-0.00456423,-0.00150561,0.0112653,0.0513911,-0.00128746,-0.0637293,,-0.112405,1.42183,0.831841,0.00348732,-0.00283957,0.00161827,0.0643328,-0.0708103,-0.115013,,0.0145033,1.14961,0.844804,0.00307113,-0.00248194,0.0130248,-0.0222221,-0.105786,-0.0203848,,-0.276938,0.93051,1.03249,-0.00778019,-0.000513196,-0.00218868,0.0203848,0.00911951,0.0609398,,-0.309755,0.492963,1.0385,-0.00227898,-0.000882447,0.000833273,-0.0136793,0.0120699,0.0864744,,-0.0953852,0.944226,0.945602,-0.00512794,-0.000953078,0.00329375,-0.00543147,-0.00987053,0.00396967,,-0.0660588,0.506477,0.954479,0.00182591,-0.000454187,0.00486195,-0.0306711,-0.0116944,-0.00536442,,
-0.180168,0.894824,0.995353,-0.00679761,-0.000883341,0.0012821,0.0415474,0.00236034,0.0288606,,-0.22188,1.42041,0.965017,0.00179082,0.000647306,-0.00535548,-0.0293702,-0.00450611,0.103426,,-0.18347,1.55186,0.996073,0.00333041,0.00092268,-0.00843465,-0.0467509,-0.005579,0.129497,,-0.277082,1.42139,1.12708,-0.00284672,0.00659108,-0.00695586,-0.0160396,-0.0439882,0.107503,,-0.00485969,1.30766,1.06928,-0.00285119,-0.00154853,0.00913739,-0.0175417,-0.0274658,0.0725269,,-0.112288,1.42174,0.831894,0.00563175,-0.00519633,-0.00221729,-0.0403673,0.0384092,0.0949502,,0.0146056,1.14952,0.845238,0.00233039,-0.00600815,0.0123471,0.0850998,0.0890493,-0.0711322,,-0.277198,0.930493,1.03242,-0.0071007,-0.000209212,-0.000160933,0.0480115,0.000321865,0.0478506,,-0.309831,0.492934,1.03853,-0.00273407,-0.000480115,0.00371575,-0.031811,0.00627637,0.0418425,,-0.0955561,0.944195,0.945712,-0.00530876,-0.0012821,0.00342608,0.0284582,0.00300407,0.00729561,,-0.0659979,0.506462,0.954641,0.000803545,-0.000842214,0.00468314,-0.0136793,-0.000858307,-0.0421643,,
-0.180395,0.894795,0.995396,-0.0054127,-0.000804663,0.00224412,0.0397503,0.00504255,0.00751019,,-0.221821,1.42043,0.964838,0.000811368,0.000493527,-0.00190616,0.00305772,-0.00171661,-0.0838995,,-0.183359,1.55189,0.995792,0.0017716,0.000733137,-0.00411809,-0.00633001,0.00579357,-0.104499,,-0.277177,1.42161,1.12685,-0.00338048,0.00512123,-0.00337601,-0.0284314,0.0272512,-0.0946283,,-0.00495473,1.30761,1.06959,-0.00343591,-0.00246406,0.0115514,-0.0818074,-0.165868,0.0457048,,-0.112101,1.42156,0.831821,0.00428639,-0.00391245,0.000947714,0.0281498,-0.0341177,-0.0635147,,0.0146833,1.14932,0.84565,0.00516705,-0.00303984,0.00997603,-0.10234,-0.0888348,0.0416279,,-0.277434,0.930486,1.03241,-0.00550032,-0.000198484,0.00143051,0.0432909,-0.00118017,0.0225306,,-0.309922,0.492918,1.03865,-0.00379533,-0.000270903,0.0051105,0.0375509,-0.00295043,-0.128102,,-0.0957331,0.944152,0.945826,-0.00436038,-0.00118196,0.00366747,0.025481,0.00890493,-0.0129819,,-0.0659712,0.506434,0.954797,0.00034757,-0.000869036,0.00327766,0.0333935,0.0100851,0.0109434,,
-0.180575,0.894768,0.99547,-0.00408769,-0.000636578,0.00249445,0.0362366,-0.00064373,0.0074029,,-0.221793,1.42045,0.964775,0.000913739,0.000436306,-0.00470281,0.0444174,0.00450611,0.206637,,-0.1833,1.55191,0.995655,0.00156015,0.000926256,-0.00760138,0.0418961,-0.0102997,0.272083,,-0.27729,1.42178,1.12673,-0.00432909,0.00603318,-0.00653386,0.0471532,-0.0735998,0.20771,,-0.00506926,1.30753,1.06997,-0.00616282,-0.00799656,0.0130749,0.092268,0.0221014,0.241613,,-0.111958,1.42143,0.831852,0.00522472,-0.00504971,-0.00116766,0.0426069,0.0774622,0.206316,,0.0148556,1.14922,0.845982,0.00175573,-0.00600457,0.0113618,0.151894,0.124025,0.11909,,-0.277618,0.93048,1.03246,-0.00405729,-0.000237823,0.00218511,0.0399113,0.0018239,0.0150204,,-0.310049,0.492909,1.03882,-0.00254452,-0.000368357,0.000844002,-0.0768185,0.0104606,0.0212431,,-0.0958784,0.944113,0.945948,-0.00351124,-0.000883341,0.00323296,0.0401661,0.000107288,0.0151277,,-0.0659596,0.506405,0.954906,0.00146091,-0.000532866,0.00364065,-0.0436664,-0.00697374,-0.0497818,,
-0.180712,0.894746,0.995553,-0.0028798,-0.000659823,0.00274301,0.0271976,-0.0138402,0.0359416,,-0.221763,1.42046,0.964618,0.00239387,0.000582933,0.00218689,-0.067538,-0.0240326,-0.0273585,,-0.183248,1.55194,0.995401,0.00295669,0.00058651,0.00146806,-0.0744045,-0.0137329,-0.0630856,,-0.277434,1.42198,1.12652,-0.00275731,0.00357986,0.000386238,-0.0133574,-0.00514984,-0.00879765,,-0.00527468,1.30726,1.07041,-0.00308722,-0.00725985,0.0211251,0.00439882,0.188828,-0.318861,,-0.111784,1.42126,0.831813,0.00664495,-0.00247121,0.00570774,-0.112586,-0.0354052,-0.0646949,,0.0149141,1.14902,0.846361,0.00681885,-0.00187039,0.0153315,-0.191677,-0.0768185,-0.155246,,-0.277753,0.930472,1.03253,-0.00272602,-0.000178814,0.00268579,0.0497282,-0.0227451,0.103426,,-0.310134,0.492897,1.03885,-0.00510514,-2.05636E-05,0.00155211,0.267738,-0.039053,0.0894785,,-0.0959955,0.944083,0.946056,-0.00217214,-0.000877976,0.003739,-0.0164285,-0.0082612,-0.0332594,,-0.0659109,0.506387,0.955028,5.1409E-06,-0.000765324,0.00198305,0.00459999,-0.00708103,-0.0462413,,
-0.180808,0.894724,0.995645,-0.00197277,-0.00112116,0.00394106,0.00531077,-0.0148058,0.0428081,,-0.221683,1.42048,0.964691,0.000142604,-0.000218153,0.00127673,-0.050962,-0.0272512,-0.0591159,,-0.18315,1.55196,0.99545,0.000476092,0.000132322,-0.00063479,-0.087896,-0.018239,-0.0523567,,-0.277526,1.4221,1.12653,-0.00320256,0.00340819,9.29833E-05,-0.138509,-0.0165224,-0.0899077,,-0.00537759,1.30702,1.07111,-0.0029406,-0.000965595,0.0104964,-0.0660628,0.212431,-0.208783,,-0.111562,1.42118,0.832003,0.00289232,-0.00365138,0.00354946,0.0205189,-0.0263929,0.00064373,,0.0151414,1.14896,0.846872,0.000429601,-0.00443459,0.0101566,0.10934,0.0212431,0.106859,,-0.277844,0.930466,1.03262,-0.00106752,-0.000936985,0.00613332,-0.00965595,-0.0138402,0.00300407,,-0.310304,0.492896,1.0389,0.00381947,-0.00132144,0.0045383,0.00536442,-0.0160933,-0.0828266,,-0.0960679,0.944054,0.946181,-0.00271976,-0.00115335,0.00262857,0.0175819,-0.0195265,0.0592232,,-0.0659107,0.506362,0.955094,0.000158697,-0.00099957,0.00044167,0.0548378,-0.0157714,0.117374,,
-0.180873,0.894687,0.995776,-0.00179574,-0.0016129,0.00536978,-0.00472069,-0.00729561,-0.00751019,,-0.221678,1.42047,0.964733,-0.00155613,-0.0011301,-0.000693798,0.138858,0.00514984,0.0953794,,-0.183134,1.55197,0.995429,-0.00245377,-0.000475645,-0.00238001,0.195426,-0.0124455,0.1001,,-0.277633,1.42222,1.12653,-0.00781953,0.00285745,-0.00290394,0.250089,-0.0169516,0.133896,,-0.00547561,1.30699,1.07146,-0.00514269,0.00611544,0.00353694,0.19623,-0.0227451,-0.120807,,-0.111466,1.42106,0.832122,0.00357628,-0.00453115,0.00356913,0.0482664,0.00536442,0.0199556,,0.0151557,1.14881,0.84721,0.00407428,-0.00372648,0.0137204,-0.111647,-0.0815392,-0.204706,,-0.277879,0.930435,1.03283,-0.00138938,-0.00140011,0.00622988,0.0305235,0.0268221,0.051713,,-0.310176,0.492852,1.03905,0.00399739,-0.00185877,0.00177741,-0.127566,0.0392139,0.109863,,-0.0961585,0.944015,0.946268,-0.0021337,-0.00180423,0.00460267,-0.0169784,-0.036478,-0.0575066,,-0.0659054,0.506329,0.955108,0.0019864,-0.00152528,0.00435412,-0.136833,-0.0442028,-0.0314355,,
-0.180933,0.894633,0.995955,-0.00195354,-0.00185609,0.00511944,0.010246,-0.00343323,-0.0170589,,-0.22173,1.42044,0.96471,0.00307202,-0.000958443,0.00248373,-0.11268,-0.00751019,0.0920534,,-0.183215,1.55195,0.99535,0.00406086,-0.000890493,0.000954866,-0.159538,-0.00514984,0.141299,,-0.277893,1.42231,1.12643,0.000517666,0.0022924,0.00155926,-0.169891,-0.0673771,0.0727415,,-0.00564703,1.30719,1.07158,0.00139833,0.00535727,-0.00048995,-0.174129,-0.160933,0.246763,,-0.111347,1.42091,0.832241,0.00518516,-0.00435233,0.00423431,-0.0665322,0.0577211,0.130892,,0.0152915,1.14869,0.847668,0.000352711,-0.00644803,0.00689685,0.157566,0.161791,0.127673,,-0.277926,0.930388,1.03304,-0.000371039,-0.000507832,0.00795364,-0.00423789,-0.0307918,-0.0289679,,-0.310043,0.49279,1.03911,-0.00025481,-0.000550747,0.00543952,0.0177026,-0.032723,-0.0527859,,-0.0962296,0.943955,0.946422,-0.00269964,-0.00302196,0.002684,0.00937432,0.0233889,0.0082612,,-0.0658392,0.506278,0.955253,-0.0025747,-0.00299692,0.00330806,0.0982493,0.0291824,0.0018239,,
-0.180998,0.894571,0.996126,-0.00161156,-0.00197232,0.00454903,0.0193387,0,0.0337958,,-0.221628,1.4204,0.964793,-0.000683963,-0.00120521,0.00555396,0.0146717,-0.00300407,0.029397,,-0.18308,1.55192,0.995381,-0.00125751,-0.00106216,0.00566483,0.0181586,-0.00300407,0.024569,,-0.277876,1.42239,1.12649,-0.00514448,5.00679E-05,0.00398397,0.0519812,-0.00858307,0.0424862,,-0.00560042,1.30737,1.07157,-0.00440598,-7.15256E-06,0.00773549,0.0378728,-0.0263929,0.011158,,-0.111174,1.42076,0.832382,0.00296742,-0.00242472,0.00859737,-0.0159189,0.00321865,0.00386238,,0.0153033,1.14847,0.847898,0.00560492,-0.001055,0.0111526,-0.157942,-0.0602961,0.0479579,,-0.277938,0.930371,1.0333,-0.000512302,-0.00153422,0.00698805,0.0304163,0.0074029,0.0553608,,-0.310052,0.492772,1.03929,0.00033617,-0.00164151,0.00367641,-0.0154495,0.00992417,-0.00536442,,-0.0963196,0.943855,0.946511,-0.00238694,-0.00224233,0.00295937,0.00866354,-0.00793934,0.00793934,,-0.065925,0.506178,0.955364,0.00070028,-0.00202239,0.00337064,0.0828803,-0.00064373,0.0999928,,
-0.181052,0.894506,0.996278,-0.000966489,-0.00197232,0.00567734,0.00560582,-0.00128746,0.0308991,,-0.221651,1.42036,0.964978,-0.000194907,-0.00130892,0.00653207,-0.0312477,-0.00514984,0.00783205,,-0.183122,1.55189,0.99557,-0.000652671,-0.00116587,0.00648379,-0.0530273,-0.000429153,0.0151277,,-0.278048,1.42239,1.12662,-0.00341088,-0.000239611,0.00539661,-0.0653386,-0.0107288,-0.00429153,,-0.00574729,1.30737,1.07182,-0.00314355,-0.000890493,0.00810742,-0.0272781,0.0553608,0.0463486,,-0.111075,1.42068,0.832668,0.00243679,-0.00232101,0.00872612,-0.00368804,0.00514984,0.0308991,,0.0154901,1.14844,0.848269,0.000340194,-0.00306487,0.0127494,0.0676118,0.0388384,0.0374436,,-0.277955,0.93032,1.03353,0.000501573,-0.00128746,0.00883341,0.0123918,0.00407696,0.0429153,,-0.310041,0.492717,1.03942,-0.000178814,-0.00130981,0.0034976,0.00536442,0.00380874,-0.0266075,,-0.0963992,0.94378,0.94661,-0.00209793,-0.00250518,0.00322402,-0.00103265,-0.00718832,0.0136256,,-0.0659017,0.50611,0.955476,0.00346318,-0.00204384,0.00670552,-0.0817537,-0.0143766,-0.0635147,,
-0.181084,0.89444,0.996467,-0.000779629,-0.00201345,0.00670552,0.00346005,-0.00386238,0.00665188,,-0.221657,1.42032,0.965196,-0.00123695,-0.001477,0.00679135,0.0272512,-0.00407696,0.0535369,,-0.183144,1.55185,0.995786,-0.0024198,-0.0011766,0.00698984,0.0479043,-0.0100851,0.0538588,,-0.278161,1.42238,1.1268,-0.00558883,-0.000597239,0.00525355,0.108683,-0.0259638,0.0823975,,-0.00585207,1.30734,1.07209,-0.00405282,0.00095129,0.0096488,0.0751555,-0.0236034,-0.0894785,,-0.110994,1.42061,0.832959,0.00231363,-0.00214577,0.0097543,-0.0391468,0.0137329,-0.00193119,,0.0155014,1.14834,0.848694,0.00259392,-0.00176668,0.0139976,-0.0209883,0.0171661,-0.0848651,,-0.277938,0.930277,1.03383,0.000914633,-0.00115335,0.0102639,0.00767112,-0.000751019,0.0141621,,-0.310046,0.492673,1.03953,8.9407E-07,-0.00118285,0.00261426,0.163722,-0.0109971,0.105786,,-0.0964691,0.943696,0.946717,-0.00213236,-0.00274658,0.00367999,0.000482798,-0.00675917,-0.000965595,,-0.0657862,0.506042,0.9557,0.000738055,-0.00252485,0.00458837,-0.000321865,-0.00547171,0.0650168,,
-0.18111,0.894373,0.99669,-0.000663847,-0.0021404,0.00692725,0.0192314,0.00171661,0.0291824,,-0.221698,1.42027,0.965422,-0.000328124,-0.0016129,0.00857413,-0.0335276,-0.00214577,0.0298262,,-0.183224,1.55181,0.996019,-0.000823438,-0.00151634,0.00878692,-0.0637293,0.00214577,0.0486016,,-0.278348,1.42236,1.12697,-0.00196606,-0.0014627,0.00799656,-0.0814319,-0.0203848,0.0133038,,-0.00598717,1.30737,1.07241,-0.00154764,0.000164509,0.00666618,-0.0572115,0.00686646,0.0763893,,-0.110916,1.42053,0.833284,0.00100873,-0.00169158,0.00968993,0.00501573,0.0175953,0.0620127,,0.0155879,1.14828,0.849161,0.00189431,-0.00119448,0.0111669,0.0420302,0.0285387,-0.044632,,-0.277908,0.930238,1.03417,0.00116944,-0.00118017,0.010736,0.0198484,0.0027895,0.0291824,,-0.310046,0.492634,1.03962,0.0054583,-0.00155032,0.00613689,-0.14559,0.0136793,-0.0748873,,-0.0965402,0.943605,0.94684,-0.00211626,-0.0029701,0.00364959,0.0181317,0.000214577,0.0260711,,-0.0657616,0.505958,0.955853,0.000727326,-0.00270724,0.00675738,-0.00981689,-0.00150204,0.0343323,,
-0.181132,0.894302,0.996921,-2.27988E-05,-0.00208318,0.0079,0.0213772,0.00407696,0.0385165,,-0.221709,1.42022,0.965708,-0.00144616,-0.001688,0.00956655,-0.00528395,-0.000214577,0.0384092,,-0.183252,1.55176,0.996312,-0.0029473,-0.00144482,0.010407,-0.0124186,0.00107288,0.0411987,,-0.278413,1.42231,1.12724,-0.00468135,-0.00214577,0.00843644,0.0124455,-0.0135183,0.0448465,,-0.00603876,1.30738,1.07264,-0.00345469,0.000393391,0.00921607,0.0128478,0.00901222,-0.00064373,,-0.110883,1.42048,0.833607,0.00117593,-0.00110507,0.0117552,-0.0197679,0.0201702,0.0266075,,0.015651,1.14824,0.849533,0.00329532,-0.000243187,0.00967741,-0.0623144,0.00407696,0.0887275,,-0.277869,0.930199,1.03453,0.00183106,-0.00108719,0.0117087,0.0217259,0.00418425,0.0388384,,-0.309865,0.492582,1.03983,0.000605285,-0.00109345,0.00364423,0.0185609,0.00493527,0.0630856,,-0.0966107,0.943506,0.946962,-0.00151187,-0.00296474,0.00451863,0.0188559,0.00300407,0.0333667,,-0.0657374,0.505868,0.956078,0.00040032,-0.0027591,0.00790179,-0.0365719,-0.00450611,-0.136793,,
-0.181133,0.894232,0.997185,0.000690222,-0.00194728,0.00918388,0.0199825,-0.000107288,0.0325084,,-0.221758,1.42016,0.966027,-0.00162274,-0.00169516,0.0108486,-0.030309,-0.00686646,0.015986,,-0.18335,1.55171,0.996659,-0.0033617,-0.00140548,0.0117821,-0.045222,-0.00257492,0.0155568,,-0.278569,1.42224,1.12752,-0.00426561,-0.00259996,0.00992775,-0.0179172,-0.0178099,0.0203848,,-0.00615391,1.30739,1.07294,-0.00302643,0.000690222,0.00919461,-0.00772476,0.0156641,0.000858307,,-0.110844,1.42044,0.833999,0.000516772,-0.000429153,0.0126422,-0.0409976,0.00429153,0.00686646,,0.0157609,1.14823,0.849856,0.00121817,-0.000103712,0.012635,0.00328571,0.0274658,0.0503182,,-0.277808,0.930163,1.03492,0.00255615,-0.000945926,0.0130034,0.0221014,0,0.0373364,,-0.309844,0.492546,1.03995,0.00122398,-0.000928938,0.00574708,0.0171661,0.000482798,0.0375509,,-0.0966611,0.943407,0.947112,-0.000883117,-0.00286639,0.00563085,0.0136524,-0.0018239,0.0204921,,-0.0657241,0.505776,0.956341,-0.000818968,-0.0029093,0.00334203,0.0368938,0.000751019,0.0685573,,
-0.18111,0.894167,0.997491,0.0013563,-0.00194907,0.0102675,0.0181586,-0.00225306,0.0330448,,-0.221812,1.42011,0.966389,-0.00263304,-0.00192404,0.0113815,0.0237107,-0.00729561,0.00375509,,-0.183462,1.55166,0.997052,-0.0048691,-0.00148773,0.0123024,0.0367463,-0.00772476,-0.0110507,,-0.278711,1.42215,1.12785,-0.00486285,-0.00319362,0.0106108,0.0745654,-0.00236034,0.0216723,,-0.00625479,1.30741,1.07325,-0.00328392,0.00121594,0.0092268,0.0545293,-0.0158787,-0.0493527,,-0.110826,1.42043,0.834421,-0.000849813,-0.000286102,0.012871,-0.0178099,-0.0128746,-0.0314355,,0.0158015,1.14823,0.850277,0.00132769,0.000815392,0.0143123,-0.137812,-0.0675917,-0.0064373,,-0.277723,0.930131,1.03535,0.00329286,-0.000944138,0.0142443,0.0165224,-0.00375509,0.0298262,,-0.309804,0.492515,1.04014,0.00179708,-0.000912845,0.00700235,0.0140548,-0.00396967,-0.0285387,,-0.0966906,0.943311,0.9473,-0.000428036,-0.00292897,0.00631392,0.0156105,-0.00246763,0.0288606,,-0.0657514,0.505679,0.956453,0.000410602,-0.00288427,0.00562549,-0.00103265,-0.00482798,-0.024569,,
-0.181065,0.894102,0.997833,0.00196114,-0.00202596,0.0113672,-0.00407696,-0.00064373,0.0160933,,-0.221899,1.42004,0.966768,-0.00184268,-0.00216723,0.0115067,-0.00442565,-0.000858307,0.0439882,,-0.183625,1.55161,0.997462,-0.00364423,-0.00174522,0.0119323,-0.00936091,-0.00321865,0.0602961,,-0.278873,1.42205,1.12821,-0.00237823,-0.00326872,0.0113332,-0.0140548,-0.0199556,0.040555,,-0.00636426,1.30745,1.07356,-0.00146627,0.000686646,0.00758171,-0.00673235,0.00793934,0.0197411,,-0.110855,1.42042,0.83485,-0.00144348,-0.000718832,0.0118232,0.00329912,0.0128746,0.0505328,,0.0158458,1.14825,0.850754,-0.00326604,-0.00143766,0.0140977,0.0997379,0.0506401,-0.0744581,,-0.277613,0.9301,1.03583,0.00384361,-0.00106931,0.015235,-0.00783205,-0.00064373,0.00622273,,-0.309744,0.492484,1.04037,0.00226647,-0.00104427,0.00605106,0.00842214,-0.00214577,-0.036478,,-0.0967048,0.943214,0.94751,9.25362E-05,-0.00301302,0.00727773,0.00167638,-0.000107288,0.0265002,,-0.0657377,0.505583,0.95664,0.00037618,-0.00304341,0.00480473,0.0044927,-0.000536442,0.00171661,,
-0.181,0.894035,0.998212,0.00182524,-0.00204563,0.0119036,-0.0276536,0.00268221,0.00751019,,-0.221961,1.41997,0.967152,-0.0019902,-0.00219941,0.012973,-0.0506669,0.0036478,0.08111,,-0.183746,1.55155,0.99786,-0.00395671,-0.00185251,0.0139403,-0.0753164,0.00128746,0.122309,,-0.278953,1.42194,1.12858,-0.00284672,-0.00393391,0.0126886,-0.0990808,-0.0394821,0.0645876,,-0.00641313,1.30748,1.07381,-0.00169069,0.000954866,0.00824332,-0.0700861,0.0283241,0.0686646,,-0.110903,1.42039,0.835244,-0.00133351,-0.000289679,0.0135076,-0.0111312,0.0525713,0.115013,,0.0157369,1.1482,0.851224,5.85616E-05,0.000246763,0.0116175,-0.0700057,0.0233889,0.0837922,,-0.277485,0.930064,1.03633,0.00358164,-0.00109255,0.0154424,-0.0287533,0.00783205,-0.000429153,,-0.309668,0.492449,1.04057,0.0025481,-0.00111491,0.00483513,0.0176489,0.00477433,0.0092268,,-0.0967018,0.943113,0.947753,0.000148416,-0.00301659,0.00816286,-0.0188157,-0.000965595,0.0192046,,-0.0657251,0.505481,0.9568,0.000525713,-0.00305951,0.00486016,0.0047341,0.000536442,0.00418425,,
-0.180939,0.893966,0.998609,0.000903457,-0.00195622,0.0121558,-0.0247836,0.00407696,0.0257492,,-0.222027,1.4199,0.967584,-0.00367865,-0.00207424,0.0156766,0.0748873,0.00622273,-0.00289679,,-0.183878,1.55149,0.998324,-0.0064677,-0.00181317,0.0180173,0.115201,-0.00150204,-0.0195265,,-0.279048,1.42181,1.12901,-0.00614941,-0.00524998,0.0148416,0.121665,0.0272512,0.0133038,,-0.00646949,1.30751,1.07409,-0.00402689,0.00189543,0.0105321,0.0775158,-0.0244618,-0.0967741,,-0.110947,1.42038,0.835694,-0.00170454,0.0014627,0.0173414,0.037162,-0.0263929,-0.0346541,,0.0157388,1.14821,0.851611,-0.00227496,0.00102639,0.0144106,0.03739,-0.0231743,0.0202775,,-0.277365,0.930028,1.03685,0.00262409,-0.000829697,0.0154281,-0.026232,0.0110507,0.0150204,,-0.309583,0.492412,1.04074,0.0031364,-0.000954866,0.00514269,0.012821,0.00858307,0.0319719,,-0.0966968,0.943013,0.948025,-0.000478774,-0.00304699,0.00880301,-0.0170052,-0.00268221,0.0325084,,-0.0657076,0.505379,0.956962,0.000683293,-0.00304163,0.00499964,-0.00917316,-0.00300407,-0.0163078,,
-0.180909,0.893901,0.999014,7.689E-05,-0.00182033,0.0130159,0.0205994,-0.00139475,0.0202775,,-0.22215,1.41983,0.968107,-0.00118196,-0.00186324,0.0155819,0.00185072,-0.00686646,-0.00954866,,-0.184093,1.55143,0.998925,-0.00262767,-0.00186324,0.0173664,0.00118017,-0.00472069,-0.017488,,-0.279253,1.42163,1.1295,-0.00209481,-0.00434518,0.015285,0.0193656,-0.00386238,-0.00343323,,-0.00660372,1.30757,1.07444,-0.00144303,0.00107646,0.00730634,0.0179976,-0.0135183,0.011158,,-0.111004,1.42043,0.836272,-0.00046581,0.000582933,0.0161862,-0.0127673,-0.0150204,-0.0225306,,0.015663,1.14825,0.852092,-0.00102863,0.000257492,0.0150865,-0.0200026,-0.0304699,-0.231099,,-0.277278,0.93,1.03736,0.00174969,-0.000459552,0.0159288,0.0192046,-0.00311136,0.018239,,-0.309479,0.49238,1.04091,0.00356466,-0.000668764,0.00620484,-0.0386238,0.00134111,0.00987053,,-0.0967128,0.942911,0.948319,-0.00104539,-0.00313461,0.00988483,0.017716,-0.00118017,0.015986,,-0.0656848,0.505278,0.957129,0.000377744,-0.00314176,0.00445783,-0.0251859,-0.00429153,0.00997782,,
